4.835339044031,5e-12
4.47161194290696,5.1e-12
4.19322259417978,5.2e-12
3.97313750235081,5.3e-12
3.79463012128647,5.4e-12
3.64679645473002,5.5e-12
3.52222455583928,5.6e-12
3.41570042242379,5.7e-12
3.3234496808148,5.8e-12
3.24267296348567,5.9e-12
3.17125032220992,6e-12
3.10754703139845,6.1e-12
3.05028240104796,6.2e-12
2.99843897111374,6.3e-12
2.9511982931048,6.4e-12
2.90789463934948,6.5e-12
2.86798106043488,6.6e-12
2.83100411137923,6.7e-12
2.7965847689413,6.8e-12
2.76440384000251,6.9e-12
2.73419067434147,7e-12
2.70571434043762,7.1e-12
2.67877665918055,7.2e-12
2.65320665450823,7.3e-12
2.62885609569405,7.4e-12
2.60559588863519,7.5e-12
2.58331313323862,7.6e-12
2.56190870769012,7.7e-12
2.54129527268171,7.8e-12
2.52139561277379,7.9e-12
2.50214125022613,8e-12
2.48347128043018,8.1e-12
2.46533138864767,8.2e-12
2.44767301592326,8.3e-12
2.43045264838755,8.4e-12
2.41363120913834,8.5e-12
2.39717353580638,8.6e-12
2.38104793001961,8.7e-12
2.3652257674586,8.8e-12
2.34968115918477,8.9e-12
2.33439065652622,9e-12
2.31933299310583,9.1e-12
2.30448885865475,9.2e-12
2.2898407001203,9.3e-12
2.27537254628889,9.4e-12
2.26106985273174,9.5e-12
2.24691936436799,9.6e-12
2.23290899334388,9.7e-12
2.21902771026511,9.8e-12
2.20526544710206,9.9e-12
2.19161301032569,1e-11
2.17806200303255,1.01e-11
2.16460475498713,1.02e-11
2.15123425965377,1.03e-11
2.13794411741324,1.04e-11
2.12472848426354,1.05e-11
2.11158202539415,1.06e-11
2.09849987310009,1.07e-11
2.08547758856785,1.08e-11
2.07251112712289,1.09e-11
2.05959680657719,1.1e-11
2.0467312783586,1.11e-11
2.03391150114043,1.12e-11
2.0211347167225,1.13e-11
2.00839842794249,1.14e-11
1.99570037842178,1.15e-11
1.98303853397087,1.16e-11
1.97041106549891,1.17e-11
1.95781633328824,1.18e-11
1.94525287250964,1.19e-11
1.93271937986682,1.2e-11
1.92021470127024,1.21e-11
1.90773782045035,1.22e-11
1.89528784842943,1.23e-11
1.88286401377899,1.24e-11
1.87046565359718,1.25e-11
1.85809220514637,1.26e-11
1.84574319809729,1.27e-11
1.83341824733087,1.28e-11
1.82111704625334,1.29e-11
1.80883936058444,1.3e-11
1.79658502258204,1.31e-11
1.7843539256698,1.32e-11
1.77214601943727,1.33e-11
1.75996130498485,1.34e-11
1.7477998305879,1.35e-11
1.73566168765689,1.36e-11
1.72354700697209,1.37e-11
1.71145595517332,1.38e-11
1.69938873148669,1.39e-11
1.68734556467178,1.4e-11
1.67532671017403,1.41e-11
1.66333244746827,1.42e-11
1.65136307758052,1.43e-11
1.63941892077593,1.44e-11
1.62750031440192,1.45e-11
1.61560761087633,1.46e-11
1.60374117581091,1.47e-11
1.59190138626157,1.48e-11
1.58008862909709,1.49e-11
1.56830329947884,1.5e-11
1.55654579944432,1.51e-11
1.54481653658816,1.52e-11
1.53311592283432,1.53e-11
1.52144437329389,1.54e-11
1.50980230520323,1.55e-11
1.49819013693735,1.56e-11
1.48660828709419,1.57e-11
1.47505717364511,1.58e-11
1.46353721314799,1.59e-11
1.45204882001875,1.6e-11
1.44059240585804,1.61e-11
1.42916837882966,1.62e-11
1.41777714308764,1.63e-11
1.40641909824905,1.64e-11
1.39509463890978,1.65e-11
1.38380415420077,1.66e-11
1.37254802738225,1.67e-11
1.36132663547368,1.68e-11
1.35014034891734,1.69e-11
1.33898953127344,1.7e-11
1.32787453894496,1.71e-11
1.31679572093038,1.72e-11
1.30575341860264,1.73e-11
1.29474796551272,1.74e-11
1.28377968721634,1.75e-11
1.27284890112245,1.76e-11
1.26195591636205,1.77e-11
1.25110103367617,1.78e-11
1.24028454532182,1.79e-11
1.22950673499475,1.8e-11
1.21876787776795,1.81e-11
1.20806824004501,1.82e-11
1.19740807952719,1.83e-11
1.1867876451935,1.84e-11
1.17620717729283,1.85e-11
1.16566690734737,1.86e-11
1.15516705816657,1.87e-11
1.14470784387089,1.88e-11
1.1342894699247,1.89e-11
1.12391213317767,1.9e-11
1.11357602191411,1.91e-11
1.10328131590953,1.92e-11
1.09302818649405,1.93e-11
1.08281679662211,1.94e-11
1.07264730094785,1.95e-11
1.06251984590598,1.96e-11
1.05243456979738,1.97e-11
1.04239160287932,1.98e-11
1.03239106745973,1.99e-11
1.02243307799518,2e-11
1.01251774119233,2.01e-11
1.00264515611234,2.02e-11
0.992815414278184,2.03e-11
0.983028599784266,2.04e-11
0.973284789408378,2.05e-11
0.963584052725513,2.06e-11
0.953926452223404,2.07e-11
0.944312043419516,2.08e-11
0.934740874979294,2.09e-11
0.925212988835457,2.1e-11
0.91572842030814,2.11e-11
0.906287198225716,2.12e-11
0.896889345046118,2.13e-11
0.887534876978511,2.14e-11
0.878223804105159,2.15e-11
0.868956130503342,2.16e-11
0.85973185436721,2.17e-11
0.850550968129428,2.18e-11
0.841413458582519,2.19e-11
0.832319306999776,2.2e-11
0.823268489255661,2.21e-11
0.814260975945596,2.22e-11
0.805296732505038,2.23e-11
0.796375719327792,2.24e-11
0.787497891883454,2.25e-11
0.778663200833937,2.26e-11
0.769871592149004,2.27e-11
0.761123007220759,2.28e-11
0.752417382977025,2.29e-11
0.743754651993577,2.3e-11
0.73513474260518,2.31e-11
0.726557579015378,2.32e-11
0.718023081405008,2.33e-11
0.709531166039408,2.34e-11
0.701081745374276,2.35e-11
0.69267472816016,2.36e-11
0.684310019545552,2.37e-11
0.675987521178566,2.38e-11
0.667707131307184,2.39e-11
0.659468744878038,2.4e-11
0.651272253633743,2.41e-11
0.643117546208735,2.42e-11
0.635004508223635,2.43e-11
0.626933022378107,2.44e-11
0.618902968542223,2.45e-11
0.610914223846325,2.46e-11
0.602966662769369,2.47e-11
0.595060157225777,2.48e-11
0.587194576650775,2.49e-11
0.579369788084224,2.5e-11
0.571585656252964,2.51e-11
0.563842043651649,2.52e-11
0.556138810622102,2.53e-11
0.548475815431188,2.54e-11
0.54085291434721,2.55e-11
0.533269961714843,2.56e-11
0.525726810028615,2.57e-11
0.518223310004946,2.58e-11
0.510759310652746,2.59e-11
0.503334659342607,2.6e-11
0.495949201874578,2.61e-11
0.488602782544549,2.62e-11
0.481295244209262,2.63e-11
0.474026428349946,2.64e-11
0.46679617513461,2.65e-11
0.459604323479002,2.66e-11
0.452450711106242,2.67e-11
0.445335174605157,2.68e-11
0.438257549487331,2.69e-11
0.431217670242879,2.7e-11
0.424215370394973,2.71e-11
0.417250482553129,2.72e-11
0.410322838465273,2.73e-11
0.40343226906861,2.74e-11
0.396578604539304,2.75e-11
0.389761674340992,2.76e-11
0.382981307272147,2.77e-11
0.376237331512316,2.78e-11
0.369529574667233,2.79e-11
0.362857863812844,2.8e-11
0.356222025538248,2.81e-11
0.349621885987582,2.82e-11
0.343057270900854,2.83e-11
0.336528005653758,2.84e-11
0.330033915296478,2.85e-11
0.323574824591497,2.86e-11
0.317150558050436,2.87e-11
0.310760939969936,2.88e-11
0.304405794466602,2.89e-11
0.298084945511015,2.9e-11
0.291798216960853,2.91e-11
0.285545432593112,2.92e-11
0.279326416135458,2.93e-11
0.273140991296726,2.94e-11
0.26698898179657,2.95e-11
0.260870211394306,2.96e-11
0.254784503916928,2.97e-11
0.248731683286349,2.98e-11
0.242711573545853,2.99e-11
0.236723998885797,3e-11
0.230768783668556,3.01e-11
0.224845752452753,3.02e-11
0.218954730016755,3.03e-11
0.213095541381485,3.04e-11
0.207268011832535,3.05e-11
0.201471966941616,3.06e-11
0.195707232587341,3.07e-11
0.189973634975376,3.08e-11
0.184271000657946,3.09e-11
0.178599156552736,3.1e-11
0.172957929961183,3.11e-11
0.167347148586177,3.12e-11
0.161766640549184,3.13e-11
0.15621623440681,3.14e-11
0.150695759166803,3.15e-11
0.145205044303521,3.16e-11
0.13974391977287,3.17e-11
0.134312216026728,3.18e-11
0.128909764026858,3.19e-11
0.123536395258332,3.2e-11
0.118191941742479,3.21e-11
0.112876236049348,3.22e-11
0.107589111309726,3.23e-11
0.102330401226693,3.24e-11
0.097099940086752,3.25e-11
0.0918975627705194,3.26e-11
0.0867231047630022,3.27e-11
0.0815764021634664,3.28e-11
0.0764572916949067,3.29e-11
0.0713656107131269,3.3e-11
